"sites","Network","Rank","Degree","Betweenness","Closeness","Harmonic","Eigenvector","Rule_set","Distance_km","Allowed_connections"
"Trasano","Rule_C_650km",1,3,0.00269193300002609,0.5,0.529411764705882,0.338684977314166,"Rule_C",650,"4-3, 3-2, 2-1"
"Durdeva greda","Rule_C_650km",1,3,0.00269193300002609,0.5,0.529411764705882,0.338684977314166,"Rule_C",650,"4-3, 3-2, 2-1"
"Masseria Montevergine - Torre de Rubeis","Rule_C_650km",1,1,0,0.404761904761905,0.446078431372549,0.105454954330296,"Rule_C",650,"4-3, 3-2, 2-1"
"Grotta Pollera","Rule_C_650km",1,2,0.000255754475703325,0.459459459459459,0.495098039215686,0.233230022983871,"Rule_C",650,"4-3, 3-2, 2-1"
"Grotta dei Cocci","Rule_C_650km",1,3,0.00269193300002609,0.5,0.529411764705882,0.338684977314166,"Rule_C",650,"4-3, 3-2, 2-1"
"Masseria Candelaro II","Rule_C_650km",1,3,0.00269193300002609,0.5,0.529411764705882,0.338684977314166,"Rule_C",650,"4-3, 3-2, 2-1"
"Le Secche","Rule_C_650km",2,27,0.370910341808175,0.790697674418605,0.887254901960784,1,"Rule_C",650,"4-3, 3-2, 2-1"
"Basi I","Rule_C_650km",1,2,0.000255754475703325,0.459459459459459,0.495098039215686,0.233230022983871,"Rule_C",650,"4-3, 3-2, 2-1"
"Trasanello I","Rule_C_650km",1,2,0.00109900419497943,0.485714285714286,0.509803921568627,0.229070766593301,"Rule_C",650,"4-3, 3-2, 2-1"
"Palata 1","Rule_C_650km",1,3,0.00269193300002609,0.5,0.529411764705882,0.338684977314166,"Rule_C",650,"4-3, 3-2, 2-1"
"Maddalena di Muccia","Rule_C_650km",1,3,0.00269193300002609,0.5,0.529411764705882,0.338684977314166,"Rule_C",650,"4-3, 3-2, 2-1"
"Villaggio Ortucchio","Rule_C_650km",1,3,0.00269193300002609,0.5,0.529411764705882,0.338684977314166,"Rule_C",650,"4-3, 3-2, 2-1"
"Colle Santo Stefano","Rule_C_650km",3,6,0.173814927652432,0.548387096774194,0.588235294117647,0.354957137934472,"Rule_C",650,"4-3, 3-2, 2-1"
"Grotta Sant'Angelo I","Rule_C_650km",1,3,0.00269193300002609,0.5,0.529411764705882,0.338684977314166,"Rule_C",650,"4-3, 3-2, 2-1"
"Barice Smilcic","Rule_C_650km",1,3,0.00269193300002609,0.5,0.529411764705882,0.338684977314166,"Rule_C",650,"4-3, 3-2, 2-1"
"Renaghju","Rule_C_650km",2,23,0.244003502517434,0.666666666666667,0.808823529411764,0.886732924487438,"Rule_C",650,"4-3, 3-2, 2-1"
"Monte Arci","Rule_C_650km",4,1,0,0.357894736842105,0.377450980392157,0.0438783149243215,"Rule_C",650,"4-3, 3-2, 2-1"
"Lipari","Rule_C_650km",4,1,0,0.357894736842105,0.377450980392157,0.0438783149243215,"Rule_C",650,"4-3, 3-2, 2-1"
"Palmarola","Rule_C_650km",4,1,0,0.357894736842105,0.377450980392157,0.0438783149243215,"Rule_C",650,"4-3, 3-2, 2-1"
