"sites","Network","Rank","Degree","Betweenness","Closeness","Harmonic","Eigenvector","Rule_set","Distance_km","Allowed_connections"
"La Scola","Rule_A_300km",2,11,0.0329598817772173,0.456521739130435,0.551162790697674,0.579258551419284,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Masseria Acquasalsa","Rule_A_300km",1,4,0.0362237901613147,0.477272727272727,0.507751937984496,0.245122414807687,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"La Marmotta","Rule_A_300km",3,23,0.314653833559904,0.56,0.703488372093023,1,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Umbro Bova Marina","Rule_A_300km",3,3,0.0454042081949059,0.287671232876712,0.343410852713178,0.0246226216340702,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Grotta Continenza","Rule_A_300km",1,5,0.00947971399053997,0.446808510638298,0.500775193798449,0.420961669896373,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Portonovo","Rule_A_300km",1,3,0.00207429776395294,0.4375,0.477519379844961,0.287663401748886,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Masseria Candelaro III","Rule_A_300km",1,4,0.0362237901613147,0.477272727272727,0.507751937984496,0.245122414807687,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Grotta Scaloria","Rule_A_300km",1,3,0.00911493362165036,0.39622641509434,0.453100775193798,0.130063027405565,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Strette","Rule_A_300km",2,9,0.0222221389624897,0.446808510638298,0.527906976744186,0.482387367703182,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Marcianese","Rule_A_300km",1,2,0.00207429776395294,0.428571428571429,0.462015503875969,0.200131248792751,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Savignano sul Panaro","Rule_A_300km",1,5,0.000706679195051288,0.411764705882353,0.469767441860465,0.391393003524194,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Su Carroppu","Rule_A_300km",1,2,0.000369139904023625,0.233333333333333,0.273089700996678,0.00873962853604386,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Trasanello II","Rule_A_300km",1,3,0.00911493362165036,0.39622641509434,0.453100775193798,0.130063027405565,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Fornace Cappuccini","Rule_A_300km",2,15,0.0770647482751314,0.5,0.617054263565891,0.760756292315534,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Krivače","Rule_A_300km",1,1,0,0.362068965517241,0.407364341085271,0.0850718613906292,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Piani di Calisti","Rule_A_300km",1,6,0.0147347672608298,0.451612903225806,0.512403100775194,0.476464864914823,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Rio Saboccu","Rule_A_300km",3,3,0.0437430786267996,0.297872340425532,0.35077519379845,0.0379787722382863,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Grotta dei Piccioni","Rule_A_300km",1,3,0.00207429776395294,0.4375,0.477519379844961,0.287663401748886,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Pienza","Rule_A_300km",1,6,0.0147347672608298,0.451612903225806,0.512403100775194,0.476464864914823,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Casa Querciolaia","Rule_A_300km",1,5,0.000706679195051288,0.411764705882353,0.469767441860465,0.391393003524194,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Grotta Sant'Angelo II","Rule_A_300km",1,5,0.00947971399053997,0.446808510638298,0.500775193798449,0.420961669896373,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Villa Badessa (Cepegatti)","Rule_A_300km",1,3,0.00207429776395294,0.4375,0.477519379844961,0.287663401748886,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Pokrovnik","Rule_A_300km",1,1,0,0.362068965517241,0.407364341085271,0.0850718613906292,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Catignano","Rule_A_300km",3,24,0.376347553010849,0.56,0.724418604651163,0.739373494952748,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Danilo-Bitinj","Rule_A_300km",1,1,0,0.362068965517241,0.407364341085271,0.0850718613906292,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Colle Cera","Rule_A_300km",1,3,0.00207429776395294,0.4375,0.477519379844961,0.287663401748886,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Balsignano II","Rule_A_300km",1,3,0.00911493362165036,0.39622641509434,0.453100775193798,0.130063027405565,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Spila Nakovana","Rule_A_300km",1,2,0.00155871690755412,0.381818181818182,0.431782945736434,0.10856580425928,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Ex Palestra GIL","Rule_A_300km",1,4,0.0362237901613147,0.477272727272727,0.507751937984496,0.245122414807687,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Cala Giovanna","Rule_A_300km",2,11,0.0329598817772173,0.456521739130435,0.551162790697674,0.579258551419284,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Grande Rivoire","Rule_A_300km",1,0,0,NA,0,0,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Arene Candide II","Rule_A_300km",1,4,0.000706679195051288,0.368421052631579,0.427906976744186,0.276333616122072,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Grotta San Michele Arcangelo II","Rule_A_300km",2,10,0.139115860046093,0.388888888888889,0.487984496124031,0.186835890853076,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Fiorano Modenese","Rule_A_300km",1,5,0.000706679195051288,0.411764705882353,0.469767441860465,0.391393003524194,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Sa Punta","Rule_A_300km",3,3,0.0437430786267996,0.297872340425532,0.35077519379845,0.0379787722382863,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Masseria Santa Tecchia","Rule_A_300km",1,4,0.0362237901613147,0.477272727272727,0.507751937984496,0.245122414807687,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Lokvica","Rule_A_300km",1,2,0.00155871690755412,0.381818181818182,0.431782945736434,0.10856580425928,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Rocchicella-Paliké","Rule_A_300km",1,2,0,0.285714285714286,0.331782945736434,0.024330286907735,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Monte Arci","Rule_A_300km",4,2,0.000369139904023625,0.233333333333333,0.273089700996678,0.00873962853604383,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Lipari","Rule_A_300km",4,1,0,0.224598930481283,0.252380952380952,0.0028330637614503,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Palmarola","Rule_A_300km",4,2,0.00207429776395294,0.428571428571429,0.462015503875969,0.200131248792751,"Rule_A",300,"4-3, 3-2, 3-1, 2-1"
"Abri Albertini","Rule_A_350km",1,7,0.017576132213287,0.471910112359551,0.52906976744186,0.406465652299497,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"La Lucciola","Rule_A_350km",1,6,0.00226712272670191,0.494117647058824,0.532945736434108,0.455117389944841,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Sant'Anna di Oria","Rule_A_350km",3,12,0.059804605766221,0.424242424242424,0.536434108527131,0.249043638734036,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"La Scola","Rule_A_350km",2,18,0.0913022330066816,0.591549295774648,0.680232558139535,0.790214416574408,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Masseria Acquasalsa","Rule_A_350km",1,4,0.00637352560287094,0.482758620689655,0.511627906976744,0.252474885326895,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"La Marmotta","Rule_A_350km",3,24,0.145245259021275,0.608695652173913,0.732558139534883,0.972301638869918,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Umbro Bova Marina","Rule_A_350km",3,4,0.00780569556501055,0.365217391304348,0.42015503875969,0.0679304562240974,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Grotta Continenza","Rule_A_350km",1,6,0.00754018824715846,0.518518518518518,0.546511627906977,0.454103878634726,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Portonovo","Rule_A_350km",1,5,0.000394576668109337,0.488372093023256,0.521317829457364,0.40942501533212,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Masseria Candelaro III","Rule_A_350km",1,4,0.00637352560287094,0.482758620689655,0.511627906976744,0.252474885326895,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Grotta Scaloria","Rule_A_350km",1,4,0.00637352560287094,0.482758620689655,0.511627906976744,0.252474885326895,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Strette","Rule_A_350km",2,12,0.0281356338355396,0.482758620689655,0.575581395348837,0.488452760450891,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Marcianese","Rule_A_350km",1,5,0.0138858906816009,0.494117647058824,0.527131782945736,0.329559283982677,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Savignano sul Panaro","Rule_A_350km",1,6,0.00226712272670191,0.494117647058824,0.532945736434108,0.455117389944841,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Su Carroppu","Rule_A_350km",1,2,0.000184569952011812,0.297872340425532,0.333720930232558,0.0448933875179206,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Trasanello II","Rule_A_350km",1,4,0.012976365499442,0.461538461538462,0.496124031007752,0.167875369852242,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Fornace Cappuccini","Rule_A_350km",2,20,0.0840728128435519,0.608695652173913,0.701550387596899,0.824034374011966,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Krivače","Rule_A_350km",1,2,0,0.446808510638298,0.470930232558139,0.170629523819047,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Piani di Calisti","Rule_A_350km",1,6,0.00226712272670191,0.494117647058824,0.532945736434108,0.455117389944841,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Rio Saboccu","Rule_A_350km",3,6,0.0439891718961486,0.411764705882353,0.475581395348837,0.239955783048918,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Grotta dei Piccioni","Rule_A_350km",1,6,0.00754018824715846,0.518518518518518,0.546511627906977,0.454103878634726,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Pienza","Rule_A_350km",1,6,0.00226712272670191,0.494117647058824,0.532945736434108,0.455117389944841,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Casa Querciolaia","Rule_A_350km",1,6,0.00226712272670191,0.494117647058824,0.532945736434108,0.455117389944841,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Grotta Sant'Angelo II","Rule_A_350km",1,6,0.00226712272670191,0.494117647058824,0.532945736434108,0.455117389944841,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Villa Badessa (Cepegatti)","Rule_A_350km",1,6,0.00754018824715846,0.518518518518518,0.546511627906977,0.454103878634726,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Pokrovnik","Rule_A_350km",1,2,0,0.446808510638298,0.470930232558139,0.170629523819047,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Catignano","Rule_A_350km",3,29,0.337355560051969,0.724137931034483,0.813953488372093,1,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Danilo-Bitinj","Rule_A_350km",1,2,0,0.446808510638298,0.470930232558139,0.170629523819047,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Colle Cera","Rule_A_350km",1,6,0.00754018824715846,0.518518518518518,0.546511627906977,0.454103878634726,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Balsignano II","Rule_A_350km",1,3,0.00212251559159163,0.456521739130435,0.484496124031008,0.161520806822361,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Spila Nakovana","Rule_A_350km",1,2,0.00212251559159163,0.442105263157895,0.465116279069767,0.116841943519755,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Ex Palestra GIL","Rule_A_350km",1,4,0.00637352560287094,0.482758620689655,0.511627906976744,0.252474885326895,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Cala Giovanna","Rule_A_350km",2,18,0.0913022330066816,0.591549295774648,0.680232558139535,0.790214416574409,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Grande Rivoire","Rule_A_350km",1,0,0,NA,0,1.5105104941543e-19,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Arene Candide II","Rule_A_350km",1,4,0.000702903900578319,0.42,0.463178294573643,0.270618186277042,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Grotta San Michele Arcangelo II","Rule_A_350km",2,16,0.112356627036761,0.538461538461538,0.63953488372093,0.477618296246086,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Fiorano Modenese","Rule_A_350km",1,5,0.000702903900578319,0.451612903225806,0.498062015503876,0.361572264781576,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Sa Punta","Rule_A_350km",3,6,0.0439891718961486,0.411764705882353,0.475581395348837,0.239955783048918,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Masseria Santa Tecchia","Rule_A_350km",1,4,0.00637352560287094,0.482758620689655,0.511627906976744,0.252474885326895,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Lokvica","Rule_A_350km",1,2,0.00212251559159163,0.442105263157895,0.465116279069767,0.116841943519755,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Rocchicella-Paliké","Rule_A_350km",1,2,0,0.358974358974359,0.396899224806202,0.0510334263324864,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Monte Arci","Rule_A_350km",4,2,0.000184569952011812,0.297872340425532,0.333720930232558,0.0448933875179206,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Lipari","Rule_A_350km",4,2,0.000812107788851975,0.306569343065693,0.356201550387597,0.0296513813863712,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Palmarola","Rule_A_350km",4,2,0.000194625886763207,0.446808510638298,0.470930232558139,0.184499203667799,"Rule_A",350,"4-3, 3-2, 3-1, 2-1"
"Abri Albertini","Rule_A_400km",1,7,0.00611488433338715,0.488372093023256,0.53875968992248,0.362191185999136,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"La Lucciola","Rule_A_400km",1,6,0.000577463211272855,0.506024096385542,0.540697674418605,0.402599787818358,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Sant'Anna di Oria","Rule_A_400km",3,19,0.0842235739401666,0.531645569620253,0.655038759689922,0.48088996264869,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"La Scola","Rule_A_400km",2,20,0.0586536145425154,0.626865671641791,0.709302325581395,0.739575540038898,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Masseria Acquasalsa","Rule_A_400km",1,5,0.00739247664416152,0.51219512195122,0.534883720930233,0.259254583188081,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"La Marmotta","Rule_A_400km",3,31,0.216617385078655,0.736842105263158,0.833333333333334,0.993427329631957,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Umbro Bova Marina","Rule_A_400km",3,8,0.0134590835132305,0.42,0.494186046511628,0.152649971202013,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Grotta Continenza","Rule_A_400km",1,8,0.0100495538409202,0.552631578947368,0.581395348837209,0.486310147098083,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Portonovo","Rule_A_400km",1,6,0.000577463211272855,0.506024096385542,0.540697674418605,0.402599787818358,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Masseria Candelaro III","Rule_A_400km",1,4,0.00181694896013165,0.506024096385542,0.523255813953488,0.246768164029798,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Grotta Scaloria","Rule_A_400km",1,4,0.00181694896013165,0.506024096385542,0.523255813953488,0.246768164029798,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Strette","Rule_A_400km",2,19,0.052715991535687,0.617647058823529,0.697674418604651,0.704510264349854,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Marcianese","Rule_A_400km",1,7,0.00751207710230941,0.545454545454545,0.569767441860465,0.42868281580731,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Savignano sul Panaro","Rule_A_400km",1,6,0.000577463211272855,0.506024096385542,0.540697674418605,0.402599787818358,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Su Carroppu","Rule_A_400km",1,5,0.000330144297621129,0.42,0.470930232558139,0.220007628144819,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Trasanello II","Rule_A_400km",1,4,0.00272635576160384,0.477272727272727,0.505813953488372,0.177994495528693,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Fornace Cappuccini","Rule_A_400km",2,20,0.0435628315353865,0.617647058823529,0.705426356589147,0.744806485581809,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Krivače","Rule_A_400km",1,4,0.00198970325340184,0.494117647058824,0.515503875968992,0.263316976061488,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Piani di Calisti","Rule_A_400km",1,6,0.000577463211272855,0.506024096385542,0.540697674418605,0.402599787818358,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Rio Saboccu","Rule_A_400km",3,7,0.00482494857989854,0.43298969072165,0.498062015503876,0.252996762889955,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Grotta dei Piccioni","Rule_A_400km",1,8,0.0100495538409202,0.552631578947368,0.581395348837209,0.486310147098083,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Pienza","Rule_A_400km",1,6,0.000577463211272855,0.506024096385542,0.540697674418605,0.402599787818358,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Casa Querciolaia","Rule_A_400km",1,6,0.000577463211272855,0.506024096385542,0.540697674418605,0.402599787818358,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Grotta Sant'Angelo II","Rule_A_400km",1,7,0.00421625561429869,0.538461538461538,0.565891472868217,0.446974445981595,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Villa Badessa (Cepegatti)","Rule_A_400km",1,8,0.0100495538409202,0.552631578947368,0.581395348837209,0.486310147098082,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Pokrovnik","Rule_A_400km",1,4,0.00198970325340184,0.494117647058824,0.515503875968992,0.263316976061489,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Catignano","Rule_A_400km",3,31,0.22361934783514,0.763636363636364,0.84108527131783,1,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Danilo-Bitinj","Rule_A_400km",1,4,0.00198970325340184,0.494117647058824,0.515503875968992,0.263316976061489,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Colle Cera","Rule_A_400km",1,8,0.0100495538409202,0.552631578947368,0.581395348837209,0.486310147098082,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Balsignano II","Rule_A_400km",1,5,0.00739247664416152,0.51219512195122,0.534883720930233,0.259254583188082,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Spila Nakovana","Rule_A_400km",1,3,0.000427182836593329,0.471910112359551,0.494186046511628,0.165508076370409,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Ex Palestra GIL","Rule_A_400km",1,5,0.00739247664416152,0.51219512195122,0.534883720930233,0.259254583188082,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Cala Giovanna","Rule_A_400km",2,20,0.0586536145425154,0.626865671641791,0.709302325581395,0.739575540038898,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Grande Rivoire","Rule_A_400km",1,0,0,NA,0,0,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Arene Candide II","Rule_A_400km",1,5,0.000435329484397092,0.477272727272727,0.515503875968992,0.320802070727673,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Grotta San Michele Arcangelo II","Rule_A_400km",2,19,0.0892453747031459,0.591549295774648,0.686046511627907,0.542492623773862,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Fiorano Modenese","Rule_A_400km",1,6,0.000577463211272855,0.506024096385542,0.540697674418605,0.402599787818358,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Sa Punta","Rule_A_400km",3,7,0.00482494857989854,0.43298969072165,0.498062015503876,0.252996762889955,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Masseria Santa Tecchia","Rule_A_400km",1,5,0.00739247664416152,0.51219512195122,0.534883720930233,0.259254583188082,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Lokvica","Rule_A_400km",1,4,0.00181694896013165,0.506024096385542,0.523255813953488,0.246768164029798,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Rocchicella-Paliké","Rule_A_400km",1,2,0,0.381818181818182,0.414728682170543,0.0568610773215208,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Monte Arci","Rule_A_400km",4,3,0.00281807524332441,0.451612903225806,0.484496124031008,0.122649202930852,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Lipari","Rule_A_400km",4,2,0.000353629824022632,0.358974358974359,0.403100775193798,0.0518221202747708,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Palmarola","Rule_A_400km",4,4,0.00731985840631043,0.494117647058824,0.517441860465116,0.204446920021536,"Rule_A",400,"4-3, 3-2, 3-1, 2-1"
"Abri Albertini","Rule_A_450km",1,8,0.00952152553739757,0.530864197530864,0.581395348837209,0.383915042414109,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"La Lucciola","Rule_A_450km",1,6,0.000631318291708601,0.518072289156627,0.558139534883721,0.351326553745259,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"Sant'Anna di Oria","Rule_A_450km",3,22,0.0676382877796128,0.565789473684211,0.709302325581395,0.552727049041632,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"La Scola","Rule_A_450km",2,20,0.0415438068483246,0.623188405797101,0.720930232558139,0.633127254081267,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"Masseria Acquasalsa","Rule_A_450km",1,6,0.00342884227158916,0.518072289156627,0.558139534883721,0.31806950376547,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"La Marmotta","Rule_A_450km",3,35,0.234393434668738,0.826923076923077,0.903100775193798,1,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"Umbro Bova Marina","Rule_A_450km",3,11,0.0165297694747917,0.467391304347826,0.563953488372093,0.244237682207259,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"Grotta Continenza","Rule_A_450km",1,8,0.00423155476363226,0.551282051282051,0.593023255813953,0.442721763033583,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"Portonovo","Rule_A_450km",1,6,0.000631318291708601,0.518072289156627,0.558139534883721,0.351326553745259,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"Masseria Candelaro III","Rule_A_450km",1,6,0.00342884227158916,0.518072289156627,0.558139534883721,0.31806950376547,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"Grotta Scaloria","Rule_A_450km",1,6,0.00342884227158916,0.518072289156627,0.558139534883721,0.31806950376547,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"Strette","Rule_A_450km",2,21,0.0880554347553014,0.641791044776119,0.736434108527132,0.636723043990527,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"Marcianese","Rule_A_450km",1,8,0.00423155476363226,0.551282051282051,0.593023255813953,0.442721763033583,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"Savignano sul Panaro","Rule_A_450km",1,6,0.000631318291708601,0.518072289156627,0.558139534883721,0.351326553745259,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"Su Carroppu","Rule_A_450km",1,6,0.00266637662817065,0.511904761904762,0.554263565891473,0.250743678061095,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"Trasanello II","Rule_A_450km",1,5,0.00237099291632904,0.511904761904762,0.546511627906977,0.257193158920143,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"Fornace Cappuccini","Rule_A_450km",2,27,0.0847605775678639,0.704918032786885,0.806201550387597,0.810077738858466,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"Krivače","Rule_A_450km",1,4,0.000805537690218655,0.5,0.531007751937984,0.249856890635127,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"Piani di Calisti","Rule_A_450km",1,6,0.000631318291708601,0.518072289156627,0.558139534883721,0.35132655374526,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"Rio Saboccu","Rule_A_450km",3,7,0.00553442271603955,0.457446808510638,0.523255813953488,0.216826497063443,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"Grotta dei Piccioni","Rule_A_450km",1,8,0.00423155476363226,0.551282051282051,0.593023255813953,0.442721763033583,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"Pienza","Rule_A_450km",1,6,0.000631318291708601,0.518072289156627,0.558139534883721,0.35132655374526,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"Casa Querciolaia","Rule_A_450km",1,6,0.000631318291708601,0.518072289156627,0.558139534883721,0.35132655374526,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"Grotta Sant'Angelo II","Rule_A_450km",1,8,0.00423155476363226,0.551282051282051,0.593023255813953,0.442721763033583,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"Villa Badessa (Cepegatti)","Rule_A_450km",1,8,0.00423155476363226,0.551282051282051,0.593023255813953,0.442721763033583,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"Pokrovnik","Rule_A_450km",1,5,0.000899822650224689,0.511904761904762,0.546511627906977,0.299715342611475,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"Catignano","Rule_A_450km",3,33,0.183895918500507,0.796296296296296,0.87984496124031,0.962025333194957,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"Danilo-Bitinj","Rule_A_450km",1,5,0.000899822650224689,0.511904761904762,0.546511627906977,0.299715342611475,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"Colle Cera","Rule_A_450km",1,8,0.00423155476363226,0.551282051282051,0.593023255813953,0.442721763033583,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"Balsignano II","Rule_A_450km",1,5,0.00237099291632904,0.511904761904762,0.546511627906977,0.257193158920143,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"Spila Nakovana","Rule_A_450km",1,5,0.000899822650224689,0.511904761904762,0.546511627906977,0.299715342611475,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"Ex Palestra GIL","Rule_A_450km",1,6,0.00342884227158916,0.518072289156627,0.558139534883721,0.31806950376547,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"Cala Giovanna","Rule_A_450km",2,20,0.0415438068483246,0.623188405797101,0.720930232558139,0.633127254081267,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
"Grande Rivoire","Rule_A_450km",1,1,0,0.394495412844037,0.422480620155039,0.0478489529308068,"Rule_A",450,"4-3, 3-2, 3-1, 2-1"
